sha256,path,source,reason
12b207c5af2699a2d9eff48c8d05605e15e2f5f69393d786445a76171627b4aa,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (874).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
7a6bbb935bbe6335237702ece86657d64dbc387d7d888016da2591ff53667644,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (959).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
a0315811c544afc438164905de48c5acfdf3678ec95cfb4a2b4b2a899eebe4de,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (20).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
f26c96074098eaf6717512959fa78b2f71d81fd887acefadf735f2924cf45e81,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (400).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
cfd7806e95616356a0259985ab53c772259bdee198cfab02a359e764e019d583,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (85).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
4eef4ddcda4d0bcbafee1a85662ef1d4f3667e70a66cdc64ac195502d45848e9,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (1091).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
7c16a46c4969874aeb533c633e68f70bc68476a6fe42ae232f5dcae12a730678,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (1071).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
5a7e2f8846d0d4d258df0fd40c9da46e66b90e4386162a4552ee2836f7346a69,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (1079).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
2b7be31bf95dee35fda7f363a77c7783d1d92180c1532b41cd760efae652cc37,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (592).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
be6c992c159e36089cecbaf8acba5ebaf42bc1d1f186f86a47f4fda6fab2fc05,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (547).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
bd739435274f1e3930b2e643e72bc21ebbd437282d77684b6cf91be3d4bcb024,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (1361).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
f44d8bdb9ab2dd4996de5eaafa24e05f116d33ea2c3d39a942e4391a46dd6d7b,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (1261).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
c7e315091918c2dcdce69c134f9ca0734d6c26f3e8d144555edbce66ca4d4fd7,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (884).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
0f66780af16cd82e235836755c2573814384bb67e06e2cf6f3e56378fdab1a03,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (566).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
e024498f6029d5f9d11eb4f2b6996f607212ffbb689d48e7b9f9e7dea2760f30,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (429).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
af3c7e80b779062a405d037ded4400e4ea56a36b394df40ebda46049b2fdaa76,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (1213).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
f2164d99ab77bbdd7bee77b96741c08d6b0c6b68d2565e786d86d037270249fb,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (1199).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
6a71419b3138dd047f05ea3411ad7b7a3a2d3f5523d34b82cf469189659699a9,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (500).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
81d3ad2ca9f3979344993102a7cf731388ac8da7183491089880278453645c5e,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (122).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
f5ada8485809079ede2f43a02de7b4b78c1aabb8e415956af348b23a2bb7b1b5,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (140).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
9e55a4fd4cc7104080f0d464f42aea158e51f47a8aab6a220ebdf0303cefb25e,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (1340).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
8f14a03e2de028c702807904ec20f16677b88fd54664d5464c3215e44c6adee0,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (314).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
3c24ff194a169abd2135774b1af0244738590f2c68037f8974d7183749712a95,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (487).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
08fe045c00aa086e134ae3143c013b43bb0740aaf2bae62e2ec6c2a37d601ef6,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (347).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
dcc0dd495944b9b37ce8bb2064b37a65637a02b54b05e68e1aaab4584d30cac8,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (451).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
06db81a36b91d47ec22e82fb946eb2e63552d05262a12d43d9a7cdad353e9f9d,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (1334).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
81f32d4291d496d42807a0b36592d133fad04d7592bf9a589df815c4fc410df0,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (497).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
225ec16b9752e99786c0b6d62416336375ba41f650f1717f42b6c9b995df27d8,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (1225).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
02eebf920b11250af2cfbe6b72e3bebec22a5fb40a69a1f36e28b1ef9d2c1c6f,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (1262).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
4ea2b06995597234cad8a1161d195e5743b3f4592946bdc6738f484bdf9c0e9f,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (1403).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
6cce8e83cf988e4f454f03a933efdacc7fd82203b456c810463b57fd61d18da8,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (823).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
a798217baeee61792773d153b9572e5c6a56e5e6293b6a49e283b65de85183e8,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (182).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
83f6bda5a36241f90367c8ab6f40d2ca6fe36e6418baa363feb72d2b48cf3652,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (609).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
056c29651a5114cc692c19ea567dbbfc8993b229e71950c7376a9cc239363dca,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (1423).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
86c684335d42fa17eb7c715c1f7f7e3b19f5724598be9d649da8069b98c058bf,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (1444).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
4a749d87b71cfccfc952fb279c92fdcb0b6bdd371d4e0e64a84256a6421809cb,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (883).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
582f5d34c2e739351bcc7663942f6bc905050ed085251e58c1961cd5d7cfa16d,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (1384).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
91f2e9b4356384a94cd6a0d991652e269b45aa444202317f87328865118e6378,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (612).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
a5a9e6a4b70c83e77f7f0635f6d9a9682e53d4a345a12246313cb48117c2327d,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (846).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
0592d2ca8c907ad6c978193bed11f2fac8b1a9f5ec0af166b4f072f97bfd464c,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (1302).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
3601b47c3ed822de684fe97beafc9c4bdcd5e10903a5c07109de5821adfc733b,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (435).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
9951f983942762526ef0e2b24b81ccec6d6a64f9b9396c1e0d32c1d3a4ed2e3e,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (705).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
d58a5bec5b675a846cf1f64a534c00782ef69727d67a5f48c7c3d0600ddc6980,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (1441).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
8435beaddd56638a425e9e2b97fa54dd20f375db19593f245d16b9c462c8688e,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (98).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
39555055d7c66892b7ad8ca9cbcccff4c3ad71fcdfd890c7f726c4acb3101ff5,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (420).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
e18cb2ce690892f25df5d24621b6fb7d4ca59c98278f505b50f34c9133fc6f24,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (97).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
534962b4c714701c5f69f839c88eb80e54b9c18e96dab748118a496180348bdf,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (445).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
fafae0783fbeb78c42c810d2bb81f4d4071c8ae5eb876cc091e7db09c6b29514,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (210).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
ca5f40329bf383090426be99eec78ae6f3353dcc3eba00d1ec57e4e2bf7f9278,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (48).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
8217c8e129d33c5426441bff31c32fc4d23f68bbda1e863518c076ce62965d0b,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (468).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
ae7e1bbd22f418f9c64c73f026d1aea6e76fcc7562971308c9976d3d711987c1,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (950).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
2a2ab1061cf9fd6bcfc90820de0db56f7db2f8e31685de375aa5c13fc33ac989,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (1303).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
0a67f95def5bfe7e858c7aab09a8f8271ab747ef67501c0bf668832ca741bede,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (1227).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
7159ec87ddd77cf78c63de175d8fa9bfeb9f30c7cf7a1c865afc0278786ee559,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (1116).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
e2e9ffa25cd78e633b954603ee5860bda585b66819a7db6e6e055d983493afee,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (696).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
ea063df2b20733057fcb369316e0e78c7ab7e630994f58f073ebfe785d120d7e,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (185).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
67b4345eff29f698ab0368480a791c511559a8b6c1a6ed5b8ae454acfb6251df,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (189).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
378f3981fa6cb6afb83111ee7582b49490271f76d7bdc19a39fea2c081f1370c,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (1154).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
39096595d188028b80cbed04c7b09c944d7224f69c40e27ec5d2becabc894f42,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (813).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
cefe1814d1d1e738ac8e1e0ad62c40ab88252af3c778b171dcc74061636b8562,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (427).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
bfbcbffa279e013898de4acb1e77a48edb17ede1b066a55eae1e3f804fe1cca2,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (1393).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
9a45440094b63af4a58a73afec96aabb81a63ac03bb0e157cf9d8e707c4e80f2,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (1267).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
08c3ae84d7b2871c34d4d6cc53023ebd0bf0b36e1da371de0ff81517e9f1d002,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (179).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
00f059ef8a45feda6472c1c3aec20d5093e73eb2f3b9c5c3e70c235a3d073783,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (1086).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
139d124239bda25dae89ec9cb47222cb8ef370654b65bc1e8e46623ae955733e,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (745).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
62b67c46c0b28367bbd25cb921f8b1511deb6a90a67f3a1d6d25af2dd0ee1dcc,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (1235).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
185298db58db95a769a7ba1da813c92d5cff89d32141592e8043987bf03480d4,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (569).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
244c63d148e65ba6033d227ea1dbd7c6f459c7921e2201a80dc779ffd4dd6a02,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (212).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
6352d56a356b3c76025f985958f6e3b51098bad26321707b55aa8b422c86b2c7,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (1421).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
4941177b17eb893666e954cd4e98fd3b84cf605e1bedb037366b3fd29e5fad8b,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (512).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
992298352bf469af8a7c732d8d4da6481d049671385997783bf6590c301d06ef,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (1161).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
f1283dc18bfe078243ee1f3918315ad7780cb64a18edfd22170c1d3de133da85,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (665).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
3ae8db8ff1667404ff8a41d3b0e043de8eeab01f0423d4726d24c5d232238ab1,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (1034).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
cb5e85af6adbd47381b5bf392f58d76ee6a15664f2be0e5d5cfe2f20988c0067,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (481).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
0a755295695deb4d74cb2f46850ec098dc80b90dd0f233d8a3f81dad11c652c6,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (67).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
ee6df93ff48fa439c9413c8780a4adb58db6ae8674f4d0c992005628885a18a6,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (206).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
0daecf8b0eb9228f3537102051c6aef2b0b5039b25451931b08508ed181af351,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (539).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
a158772ddf56253dcc7172ec1bb30cc3516515389d5afb47b1b9513c19077e0d,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (1430).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
64661cd4441544c0b335aa8357bee01d8174e60e05d55bcbd063d1ebf121ead7,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (64).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
9aa4b129be2b0fe332a195e5190ff702e8ded611f419f2ad8dbf5554b06854a4,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (134).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
dfc5953f477c1c18d88402b9cd70d343acec96525c8c112b6c05274051716cf0,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (754).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
886f34c4094cc32174d6e30bc4825f47803c77904561f457db20eecd7f7f5954,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (1035).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
dab53da815ac3da5295f2a91557591e9cc4f2dbf20622fdd8f2a77fb2755757e,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (342).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
e88e89ec4a82ceb1c12504cbfe9523a4df52911ba36a8e72b9f9cbe614e26fce,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (1453).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
4f69f9a3c211df197f2f58aca792b9c5f80f637807bdaeb6763b6d9404d2772f,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (840).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
d2ae6953a118963e35674c63a18508b0b932c384e8227b8e306b11c78e5a9a53,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (997).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
d083b83ab76ce1b192bc6c5fc5d80f3310e3dd16a025e4cc15df0728c288b3cf,/home/hammad/Desktop/project zari - experimental/ml_pipeline/data/raw_external/bell_pepper_mendeley/PEPPER BELL DATASET/PepperBell_Healthy/image (911).JPG,bell_pepper_mendeley,Duplicate SHA256 (matches V2 baseline or prior new image)
